Resetting modules to system default. Reseting $MODULEPATH back to system default. All extra directories will be removed from $MODULEPATH.
no change     /apps/easybuild/software/tinkercliffs-rome_a100/Anaconda3/2022.05/condabin/conda
no change     /apps/easybuild/software/tinkercliffs-rome_a100/Anaconda3/2022.05/bin/conda
no change     /apps/easybuild/software/tinkercliffs-rome_a100/Anaconda3/2022.05/bin/conda-env
no change     /apps/easybuild/software/tinkercliffs-rome_a100/Anaconda3/2022.05/bin/activate
no change     /apps/easybuild/software/tinkercliffs-rome_a100/Anaconda3/2022.05/bin/deactivate
no change     /apps/easybuild/software/tinkercliffs-rome_a100/Anaconda3/2022.05/etc/profile.d/conda.sh
no change     /apps/easybuild/software/tinkercliffs-rome_a100/Anaconda3/2022.05/etc/fish/conf.d/conda.fish
no change     /apps/easybuild/software/tinkercliffs-rome_a100/Anaconda3/2022.05/shell/condabin/Conda.psm1
no change     /apps/easybuild/software/tinkercliffs-rome_a100/Anaconda3/2022.05/shell/condabin/conda-hook.ps1
no change     /apps/easybuild/software/tinkercliffs-rome_a100/Anaconda3/2022.05/lib/python3.9/site-packages/xontrib/conda.xsh
no change     /apps/easybuild/software/tinkercliffs-rome_a100/Anaconda3/2022.05/etc/profile.d/conda.csh
modified      /home/waris/.bashrc

==> For changes to take effect, close and re-open your current shell. <==

/home/waris/.conda/envs/llm/lib/python3.11/site-packages/numpy/core/fromnumeric.py:59: FutureWarning: 'DataFrame.swapaxes' is deprecated and will be removed in a future version. Please use 'DataFrame.transpose' instead.
  return bound(*args, **kwds)
WARNING flwr 2024-01-08 03:54:08,955 | fedavg.py:117 | 
Setting `min_available_clients` lower than `min_fit_clients` or
`min_evaluate_clients` can cause the server to fail when there are too few clients
connected to the server. `min_available_clients` must be set to a value larger
than or equal to the values of `min_fit_clients` and `min_evaluate_clients`.

INFO flwr 2024-01-08 03:54:08,955 | app.py:178 | Starting Flower simulation, config: ServerConfig(num_rounds=150, round_timeout=None)
2024-01-08 03:54:12,661	INFO worker.py:1724 -- Started a local Ray instance.
INFO flwr 2024-01-08 03:54:13,955 | app.py:213 | Flower VCE: Ray initialized with resources: {'CPU': 32.0, 'GPU': 2.0, 'node:__internal_head__': 1.0, 'accelerator_type:A100': 1.0, 'object_store_memory': 200000000000.0, 'node:10.128.9.203': 1.0, 'memory': 1192255859712.0}
INFO flwr 2024-01-08 03:54:13,955 | app.py:219 | Optimize your simulation with Flower VCE: https://flower.dev/docs/framework/how-to-run-simulations.html
INFO flwr 2024-01-08 03:54:13,955 | app.py:242 | Flower VCE: Resources for each Virtual Client: {'num_cpus': 3, 'num_gpus': 0.2}
INFO flwr 2024-01-08 03:54:13,967 | app.py:288 | Flower VCE: Creating VirtualClientEngineActorPool with 10 actors
INFO flwr 2024-01-08 03:54:13,967 | server.py:89 | Initializing global parameters
INFO flwr 2024-01-08 03:54:13,967 | server.py:276 | Requesting initial parameters from one random client
INFO flwr 2024-01-08 03:54:22,517 | server.py:280 | Received initial parameters from one random client
INFO flwr 2024-01-08 03:54:22,518 | server.py:91 | Evaluating initial parameters
INFO flwr 2024-01-08 03:54:32,576 | server.py:94 | initial parameters (loss, other metrics): None, {'val_ap': 0.853, 'val_f1': 0.832, 'test_f1': 0.825, 'val_precision': 0.758, 'test_precision': 0.755, 'val_recall': 0.923, 'test_recall': 0.91, 'val_accuracy': 0.814, 'test_accuracy': 0.808}
INFO flwr 2024-01-08 03:54:32,576 | server.py:104 | FL starting
DEBUG flwr 2024-01-08 03:54:32,576 | server.py:222 | fit_round 1: strategy sampled 10 clients (out of 20)
DEBUG flwr 2024-01-08 03:56:44,390 | server.py:236 | fit_round 1 received 10 results and 0 failures
WARNING flwr 2024-01-08 03:56:44,655 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
INFO flwr 2024-01-08 03:56:49,565 | server.py:125 | fit progress: (1, None, {'val_ap': 0.863, 'val_f1': 0.838, 'test_f1': 0.832, 'val_precision': 0.755, 'test_precision': 0.752, 'val_recall': 0.941, 'test_recall': 0.931, 'val_accuracy': 0.821, 'test_accuracy': 0.812}, 136.98832515161484)
INFO flwr 2024-01-08 03:56:49,565 | server.py:171 | evaluate_round 1: no clients selected, cancel
DEBUG flwr 2024-01-08 03:56:49,565 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
DEBUG flwr 2024-01-08 03:58:50,745 | server.py:236 | fit_round 2 received 10 results and 0 failures
INFO flwr 2024-01-08 03:58:56,110 | server.py:125 | fit progress: (2, None, {'val_ap': 0.871, 'val_f1': 0.842, 'test_f1': 0.835, 'val_precision': 0.757, 'test_precision': 0.754, 'val_recall': 0.95, 'test_recall': 0.936, 'val_accuracy': 0.829, 'test_accuracy': 0.815}, 263.53354985732585)
INFO flwr 2024-01-08 03:58:56,110 | server.py:171 | evaluate_round 2: no clients selected, cancel
DEBUG flwr 2024-01-08 03:58:56,110 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
DEBUG flwr 2024-01-08 04:00:55,806 | server.py:236 | fit_round 3 received 10 results and 0 failures
INFO flwr 2024-01-08 04:01:01,100 | server.py:125 | fit progress: (3, None, {'val_ap': 0.876, 'val_f1': 0.848, 'test_f1': 0.839, 'val_precision': 0.771, 'test_precision': 0.766, 'val_recall': 0.941, 'test_recall': 0.928, 'val_accuracy': 0.834, 'test_accuracy': 0.822}, 388.5235155066475)
INFO flwr 2024-01-08 04:01:01,100 | server.py:171 | evaluate_round 3: no clients selected, cancel
DEBUG flwr 2024-01-08 04:01:01,100 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
DEBUG flwr 2024-01-08 04:03:01,902 | server.py:236 | fit_round 4 received 10 results and 0 failures
INFO flwr 2024-01-08 04:03:07,210 | server.py:125 | fit progress: (4, None, {'val_ap': 0.88, 'val_f1': 0.852, 'test_f1': 0.841, 'val_precision': 0.776, 'test_precision': 0.766, 'val_recall': 0.945, 'test_recall': 0.931, 'val_accuracy': 0.838, 'test_accuracy': 0.823}, 514.6335549009964)
INFO flwr 2024-01-08 04:03:07,210 | server.py:171 | evaluate_round 4: no clients selected, cancel
DEBUG flwr 2024-01-08 04:03:07,210 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
DEBUG flwr 2024-01-08 04:05:08,670 | server.py:236 | fit_round 5 received 10 results and 0 failures
INFO flwr 2024-01-08 04:05:13,838 | server.py:125 | fit progress: (5, None, {'val_ap': 0.883, 'val_f1': 0.855, 'test_f1': 0.841, 'val_precision': 0.779, 'test_precision': 0.768, 'val_recall': 0.948, 'test_recall': 0.931, 'val_accuracy': 0.84, 'test_accuracy': 0.824}, 641.261579759419)
INFO flwr 2024-01-08 04:05:13,838 | server.py:171 | evaluate_round 5: no clients selected, cancel
DEBUG flwr 2024-01-08 04:05:13,838 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
DEBUG flwr 2024-01-08 04:07:16,188 | server.py:236 | fit_round 6 received 10 results and 0 failures
INFO flwr 2024-01-08 04:07:21,467 | server.py:125 | fit progress: (6, None, {'val_ap': 0.886, 'val_f1': 0.858, 'test_f1': 0.843, 'val_precision': 0.785, 'test_precision': 0.772, 'val_recall': 0.945, 'test_recall': 0.928, 'val_accuracy': 0.843, 'test_accuracy': 0.827}, 768.8904126547277)
INFO flwr 2024-01-08 04:07:21,467 | server.py:171 | evaluate_round 6: no clients selected, cancel
